;Entity A;Entity B;Label
248;324;C1851124;1
3062;3990;C0745103;1
4634;5327;C0152423;0
6320;673;C1847800;0
1965;2296;C0039685;1
6412;6820;C0276496;0
7257;57128;C0036341;1
4741;6528;C1140680;1
7470;64581;C1859353;1
3720;4893;C1860789;1
371;472;C1333991;1
1159;1482;C0038454;1
6943;7421;C0020075;0
959;1235;C0003873;1
4255;5073;C1833382;0
5432;7372;C0268128;1
6063;9820;C1848862;1
140;1028;C0917800;0
7958;93;C2750771;0
1270;1588;C0029456;1
4995;55532;C0036391;0
2449;3119;C0011854;1
3682;4313;C0410207;0
1439;1804;C0002736;1
1759;2122;C4722327;1
5814;6295;C1140680;0
2229;2645;C0013366;0
1897;2253;C0012236;1
392;513;C0005684;1
1980;23732;C4722327;0
7330;57680;C1510586;1
7360;8100;C4748277;0
852;1027;C0345904;1
7928;144568;C1275081;1
406;11311;C0410203;0
63;94;C0039445;1
6676;26123;C0431399;1
3503;4054;C0023467;0
6632;25836;C0270972;1
4154;4893;C0345905;0
2838;3295;C0023467;0
7443;825;C1708349;0
5345;57502;C0087031;0
4854;54795;C3495587;0
7567;79783;C0149931;1
411;11315;C0276496;0
6704;7133;C1961102;0
1459;1814;C0004352;1
4497;5194;C0036341;0
5369;7249;C0023467;1
634;745;C0026010;1
3025;3952;C0001973;1
5143;5604;C0376358;0
6902;51371;C4747989;1
3109;3586;C0009402;0
4134;5468;C0009402;1
7357;58508;C0206698;1
7711;84197;C1836373;1
5807;8720;C0376358;1
602;1297;C1850598;0
4366;5879;C1449563;1
2107;2566;C1850600;0
3251;3767;C0376358;0
6342;10771;C0004352;1
4548;5251;C0036341;0
5141;7039;C2239176;1
527;650;C0009402;1
4980;55280;C0004114;0
7824;8924;C3178806;0
2808;3643;C0276496;1
6590;7040;C0410174;0
2090;2566;C0001973;1
7649;80821;C3539507;1
7159;55670;C4721541;1
5556;5915;C0087031;0
1125;1816;C0028754;0
4145;5468;C1836302;1
6231;6647;C0007131;0
465;118;C0546264;0
1629;2188;C0010346;0
2282;2796;C3489396;1
1779;2146;C0265534;1
1391;1759;C3463992;1
694;1387;C4551479;0
255;10661;C4225202;0
1576;1959;C0036341;1
4570;5290;C4551474;0
6063;65125;C1621958;0
834;1499;C1168401;0
7071;7707;C0025286;0
2850;3339;C0001973;0
5081;7015;C0023473;1
668;783;C0036341;1
3610;4233;C0028754;0
4976;6833;C0011860;1
7192;79722;C0024145;0
3604;4233;C0038325;0
2322;2703;C0028754;0
845;150094;C0025286;0
5947;9343;C0152423;1
1672;2065;C0376358;1
6983;54487;C0027708;1
7958;148789;C0410174;1
8152;440275;C3203102;1
1;100;C0041409;0
4289;5728;C0279702;1
1901;2253;C1563720;1
7539;79718;C0004352;1
5325;57410;C2930970;0
1894;2248;C0008924;1
1550;2138;C0001973;0
7683;857;C3541456;0
2398;3048;C1841621;1
4769;5444;C0005684;0
3617;4795;C0003873;1
1057;1776;C1853509;0
6992;7476;C1864205;0
5007;6887;C1961102;1
7382;59344;C3543867;1
4979;55280;C0035334;0
4878;6662;C1510586;1
4605;5308;C4048328;0
1753;2120;C0087031;1
2127;2584;C0004943;0
6054;6506;C4722327;0
1265;1956;C4310779;0
7143;790;C0345967;0
6791;7189;C1961102;0
3494;4683;C0002874;1
5271;7139;C0949658;1
7414;8214;C0268621;0
712;1399;C1721007;0
2524;3265;C0023467;1
4884;54880;C0006142;0
801;958;C1720956;1
2489;3162;C0376358;1
3437;4609;C0345904;1
2665;3481;C2239176;1
7822;92749;C3809087;1
3780;5019;C0029459;1
3114;4072;C4552100;1
6607;23607;C0276496;1
1771;2138;C3714941;1
1020;1723;C0036341;0
3751;4437;C1859648;0
5298;7157;C0279702;1
1870;2202;C0009402;1
3362;4524;C0008924;1
324;10891;C2673759;0
1814;2313;C0376358;0
4580;6295;C4041558;1
3215;3741;C0345904;0
1102;1387;C0024301;1
3552;4724;C0023264;1
5796;6261;C0162635;0
990;1281;C0036341;1
3837;4595;C0004352;0
6924;7403;C0152013;0
3369;4524;C0024306;1
3989;4728;C3837958;0
4581;6295;C4551824;1
4713;540;C0028754;0
6448;6870;C0152013;0
1186;1889;C0751038;0
1797;2147;C2239176;1
7800;91039;C4721952;1
6751;27185;C0036341;1
7213;79731;C0009402;0
3702;4878;C1449563;1
1833;2316;C3550234;0
6988;7476;C0265219;0
3536;412;C0752122;0
7983;161582;C1851967;1
37;10021;C1868675;0
3372;3897;C4041558;0
702;841;C4722327;1
6438;6855;C0024117;0
529;650;C0030044;1
3521;4091;C0265234;0
3971;472;C0018054;0
3227;4292;C0346153;1
6756;716;C4551952;0
2738;3569;C0162670;1
2832;3284;C0149925;0
5421;7351;C0038454;1
4397;5155;C0006142;0
2989;3861;C0279626;1
8100;9759;C0376358;0
6273;10528;C0752122;1
2414;3078;C1864205;1
6550;23405;C0345904;1
2155;2670;C1862941;1
3403;4552;C0751202;1
4823;5468;C0028754;0
2679;3516;C4551482;1
5657;8216;C0004352;1
3688;4313;C3809950;0
305;10765;C3693482;0
5025;55670;C0010278;0
2279;2672;C0040517;0
3964;472;C1850598;0
6545;7018;C1621920;0
3327;3845;C0018818;0
287;10734;C0036341;0
5071;55764;C0010346;0
9;19;C1704417;1
7695;83990;C0265219;1
920;1140;C0751884;1
5733;8328;C1861194;1
7226;79783;C1863844;0
2931;3458;C0005283;0
1911;23414;C0406587;0
4015;5321;C0002736;1
4822;5468;C1860789;0
2320;2703;C0346153;0
5593;7852;C0006142;1
5156;7040;C0917713;1
4517;5243;C0011860;0
3011;3914;C0079301;1
5863;8915;C0024301;1
7562;8425;C0001973;0
6917;7385;C4707243;0
1809;23111;C0751291;0
2770;3172;C4722327;0
1427;207;C1847720;0
3675;4312;C0476089;0
64;10125;C0087031;0
4810;54583;C0410203;0
6547;23404;C0345904;1
8098;9759;C3179349;0
4656;5336;C0036341;0
459;116369;C0028754;0
6762;27241;C0265534;1
895;1548;C0752123;0
87;102;C0004352;0
6276;10528;C0752125;1
4588;6310;C0752121;1
4601;53;C2677794;0
6009;9662;C3553414;1
7457;8289;C1862932;0
2485;2812;C4748799;0
3577;4751;C3809954;1
7318;80324;C3203102;0
1652;2056;C1260899;1
6571;7037;C0279702;0
2976;3853;C1721007;1
7478;65018;C1868675;1
2810;326;C3501843;0
5853;8912;C0004352;1
7347;8085;C0009402;0
7679;83550;C3489630;1
7031;7518;C3463824;0
6100;6529;C0376358;0
296;10743;C0004352;0
1317;2006;C0036341;0
7556;79728;C1835817;1
4774;5444;C0028754;0
6351;10806;C0036341;1
7345;80832;C0265965;0
1377;2053;C2239176;0
3239;3759;C0036341;0
5260;7133;C0004352;1
236;10584;C0011860;0
294;10735;C0024306;0
1737;22845;C1858991;0
7332;57697;C0015625;1
222;10528;C3714873;0
2884;340719;C0007785;0
417;551;C0149925;1
7389;60481;C0752120;1
110;176;C0238288;1
1120;1410;C3808377;1
1775;2146;C0024301;1
759;875;C0024306;1
1487;1861;C0393598;1
3390;3918;C0270972;0
4643;5328;C0004352;0
5995;64412;C0085548;0
1525;1917;C1708349;1
4311;5745;C2239176;1
2639;3479;C1504412;1
7021;54796;C1140680;1
4477;5993;C1859538;1
3578;4758;C0268228;1
5538;590;C2239176;0
3433;4609;C0027819;1
4716;6506;C0036341;1
6177;6591;C0028754;0
7665;85366;C3714506;0
2224;2737;C0152426;1
3651;4306;C0028754;0
4825;5468;C0342384;0
7531;8398;C1849792;0
5897;6347;C1306589;0
5086;55812;C0020514;0
6061;9820;C0004352;1
2917;3791;C0025237;1
2137;2664;C1862939;1
2238;2752;C2239176;1
4392;5894;C0175704;1
5400;7291;C1863370;1
2204;26229;C0038644;0
1578;2153;C0279626;0
6982;7473;C0006142;0
7850;894;C2239176;0
5447;7399;C1568249;1
8047;255758;C4479416;1
5857;8913;C0752120;1
5802;6262;C4721541;0
8043;253017;C2677794;1
6312;10683;C0013366;1
255;326;C1855869;1
4489;5192;C1866282;0
6092;9928;C3714506;1
3757;4968;C0020179;1
7447;64221;C0004352;1
4796;54538;C1449563;0
1786;23025;C0035334;0
6981;7471;C0345967;0
1483;2099;C0152013;0
1369;2052;C0752166;0
2422;3082;C0345967;1
1352;1723;C0002895;1
4990;6855;C0036341;1
4715;54084;C1306589;0
5886;9037;C0001973;1
6468;23020;C0035334;1
4827;6620;C0752347;1
7083;774;C0011989;0
1084;1789;C0010417;0
5631;596;C0024117;0
7900;915;C0221013;0
7630;80208;C1865864;1
7990;9381;C2751306;0
4934;6774;C0751291;1
7548;841;C0002395;0
2143;259266;C0004352;0
7873;90678;C4551992;0
8039;9570;C1851920;0
2664;3481;C0796160;1
5597;7867;C1868569;1
1153;1832;C0376358;0
758;146057;C0476089;0
3176;4193;C0006142;1
4112;4854;C1834558;0
6065;9829;C2239176;1
1589;2006;C0024117;1
4266;5080;C0007131;0
4761;5443;C0010346;0
6909;7372;C0887850;0
4539;6218;C1260899;1
4042;5336;C0002395;1
7419;8216;C3645536;0
7055;755;C1858080;0
4442;5940;C1839071;1
4555;6234;C4225411;1
1989;2316;C0036391;1
3234;4297;C0036341;1
509;123016;C0270724;0
6644;25942;C1510586;1
1027;1738;C0265357;0
139;1028;C0019025;0
3797;4524;C0006413;0
5137;5604;C0042781;0
4216;5034;C4552100;0
238;324;C0206624;1
4501;5216;C0566602;0
3208;4254;C4225241;1
1935;23476;C1449563;0
3277;4313;C4721845;1
4253;5073;C1859566;0
1271;1956;C0154832;0
2198;26160;C0393576;0
4992;6855;C2931673;1
489;596;C0039101;1
1912;2260;C0007131;1
7631;80254;C3553582;1
1205;1508;C0279702;1
1560;1956;C0345905;1
1236;1545;C1862839;1
2667;3048;C0752125;0
8055;966;C0001973;0
1123;1415;C1832175;1
307;10771;C0023467;0
5119;5594;C0917796;0
3973;5290;C1168401;1
5138;7039;C0345904;1
6760;7167;C4551602;0
5340;57492;C1510489;0
5607;7994;C0025149;1
229;10555;C4722327;0
3524;4091;C1850597;0
209;242;C4551630;1
2027;2348;C0029463;1
6494;23152;C0752121;1
7867;9037;C4084841;0
1235;1545;C1832977;1
5656;8214;C0795907;1
7369;59341;C0025237;1
4097;4853;C0376358;0
6007;6469;C1333991;0
2194;2706;C0162361;1
2058;2521;C0543859;1
8075;9719;C1510586;0
6227;6647;C0009405;0
6031;650;C3495427;0
5094;7015;C4721508;1
3074;4009;C0036341;1
5504;5885;C0152013;0
1138;1462;C1840452;1
2557;3299;C1861821;1
3308;3845;C0752120;0
1430;207;C3808553;0
1022;1294;C0007131;1
8034;9568;C0086647;0
4391;5149;C0007131;0
256;330;C0005684;1
3824;4548;C3495587;0
6390;11141;C1510586;1
5407;57817;C1862939;0
6032;9722;C0036341;1
6875;729920;C0276496;0
871;1050;C0023487;1
2774;3588;C2675508;1
2599;29123;C0162566;0
1601;217;C2239176;0
8108;345611;C0010346;1
11;10013;C1527404;0
6083;652;C1850598;0
4649;6340;C0010674;1
3214;3730;C0030044;0
4345;51204;C0345967;0
7526;79621;C0796126;1
420;558;C0007131;1
4603;6314;C0752121;1
4535;6201;C2675511;1
1955;23522;C0376358;0
98;1021;C0265219;0
5870;633;C3808953;0
6321;673;C0037889;0
1843;2186;C0005684;1
1976;23676;C0027819;0
6637;25886;C0342573;1
4838;6647;C0011860;1
6723;27030;C0476089;1
5874;6335;C1260899;0
6811;7248;C0268281;0
1877;23345;C0345967;0
7886;91137;C3280471;0
4694;538;C0345904;0
6083;9896;C0007959;1
2924;3796;C0036341;1
4037;4780;C0032580;0
5239;7124;C0036341;1
201;242;C0235974;1
5561;7518;C3808988;1
4929;6774;C0025149;1
3801;4524;C1621958;0
7603;84662;C1969893;0
1150;1474;C0007131;1
3307;4352;C0751291;1
1924;23451;C0265534;0
391;501;C4554007;1
1790;2147;C0007785;1
2363;27125;C0018054;0
3410;3952;C1847200;0
821;999;C1112155;1
54;71;C4554007;1
5800;6261;C0004352;0
326;375;C0006142;1
2653;3035;C0008924;0
7407;60529;C0221356;1
3297;3815;C0345905;0
5555;7518;C0036341;1
3976;4722;C0027831;0
7543;79718;C0376358;1
8137;392255;C0152423;1
3115;3592;C0279626;0
878;1536;C4551895;0
4816;546;C0023467;0
1406;2065;C0009402;0
3357;4524;C0002395;1
1173;1495;C0023467;1
5089;7015;C1148551;1
4665;6389;C1449563;1
7967;150468;C2239176;1
7602;79977;C1837640;1
3040;3553;C2931891;0
1018;1290;C4552122;1
1035;1298;C1838429;1
4496;5194;C4225279;0
3967;5290;C0279702;1
1998;2316;C4551969;1
3075;3569;C0276496;0
680;138050;C0752124;0
601;675;C2675521;1
7528;79633;C0279626;1
6976;7466;C0006142;0
5475;5830;C1847319;0
4415;5921;C0028326;1
6707;7137;C0476089;0
7811;91662;C0279702;1
2032;242;C4551474;0
4420;5921;C1275081;1
400;11277;C4551898;0
977;1278;C4303789;1
3959;472;C1850600;0
6542;7018;C1140680;0
1188;1499;C0027708;1
5655;5978;C4552079;0
5635;596;C0152423;0
6093;9935;C0008924;1
7291;57410;C0752124;1
6143;6571;C0376358;0
2433;3098;C0152013;1
5053;55739;C1142166;0
6183;10165;C1863844;1
5498;7468;C1961102;1
5835;6310;C1858991;0
7780;85476;C2931891;1
4909;6716;C0376358;1
4838;54714;C0242387;0
7593;79876;C0752122;1
6663;71;C2239176;0
6059;9817;C0279702;1
2220;26277;C3150672;0
7935;145873;C1837549;1
8053;255928;C0752125;1
6830;7273;C0376358;0
2034;246329;C4748348;0
4459;51741;C2020284;0
8086;9742;C1449843;0
1979;23732;C1621958;0
6163;10083;C1865870;1
6364;10891;C0036341;1
7617;847;C4721444;0
5863;6327;C3541456;0
6370;10939;C0752120;1
2168;26005;C1863389;0
7006;54714;C0155017;1
3721;4893;C3501846;1
2909;343641;C2239176;0
5641;596;C0268560;0
3910;5194;C1527231;1
5150;7040;C0036202;1
4017;4763;C2675520;0
5504;7474;C4048328;1
2452;2779;C2936862;0
3865;5158;C1848172;1
2644;30061;C2931011;0
1307;2;C0009402;0
3488;4038;C0152013;0
1170;1848;C1845902;0
3091;3575;C4722327;0
6295;10644;C0011860;1
6970;7450;C1568247;0
6146;10020;C1096903;1
6743;27089;C2931891;1
3207;4233;C1876165;1
1961;2294;C0238198;1
8027;9509;C1837187;0
4383;5889;C0265219;1
1199;1892;C4310746;0
4887;6678;C0206686;1
796;147912;C0751884;0
4894;6708;C2678338;1
7436;8242;C2239176;0
3644;4846;C0085580;1
175;217;C0001973;1
4041;5332;C4551996;1
5745;6141;C0376358;0
7522;79583;C3179349;1
6706;26580;C1720862;1
3682;4854;C1621958;1
7468;64446;C2676235;1
7104;783;C0236033;0
2802;3630;C1853490;1
7080;55081;C4693651;1
5367;57545;C4707243;0
5295;7157;C0235974;1
2221;26278;C0007131;0
5634;8086;C0376358;1
7360;58508;C0376358;1
1820;23152;C1837549;0
4409;5914;C0036341;1
994;1687;C0007131;0
1768;2138;C0376524;1
1357;2033;C0004352;0
6123;6536;C3541456;0
1086;1356;C0878682;1
2751;3572;C0003873;1
228;10555;C1708349;0
5286;7157;C0009402;1
14;24;C0009402;1
3148;4128;C0020179;1
4797;6597;C0036920;1
7825;93426;C4310779;1
4115;5443;C0917800;1
3685;4860;C0029459;1
4456;5970;C0036341;1
467;595;C0279626;1
844;1026;C0238288;1
557;672;C0036341;1
7297;80184;C0751291;0
4722;54205;C0035334;0
2871;3741;C3203102;1
1993;238;C0751884;0
1539;1950;C0087031;1
1602;2033;C0001973;1
6184;10194;C1842937;1
2021;2334;C0016667;1
3810;5077;C0080178;1
1540;1950;C0376358;1
7620;847;C4310705;0
2343;2904;C0036341;1
6871;51119;C0272170;1
3241;4297;C2239176;1
1703;2261;C0268155;0
7252;79867;C4041558;0
7004;7490;C2675867;0
6744;7157;C3179349;0
3729;440;C1510586;0
4389;5894;C0006142;1
5765;8540;C1720862;1
6244;6654;C0022584;0
7270;79977;C0023467;0
5027;55670;C0279628;0
6912;51567;C0752122;1
7098;55151;C3554428;1
7151;55654;C0030421;1
5263;7133;C0036341;1
3272;3791;C0022716;0
1767;2138;C0265234;1
7235;79796;C1840253;0
2394;3043;C4551637;1
6594;7040;C0002395;0
7217;79731;C0279626;0
1696;2072;C3463824;1
1102;1806;C4551630;0
3333;4437;C1112155;1
1124;1815;C1504412;0
3481;4645;C0036341;1
564;672;C4225275;1
4171;4921;C1708349;0
2048;25;C0002895;0
4983;6834;C1857355;1
5648;5970;C0432272;0
4644;5328;C0238198;0
6060;9817;C0376358;1
6043;65018;C3147083;0
3589;4208;C0001973;0
4443;5167;C0003873;0
4231;5621;C0276496;1
2794;3630;C0011854;1
2030;2353;C0006142;1
5921;63924;C0009402;0
5165;7043;C1862511;1
3821;4548;C2239176;0
1727;22800;C1563719;0
5942;641;C0002395;0
6314;10683;C0036391;1
3132;3630;C4551484;0
7297;57492;C0019569;1
3335;4437;C1333991;1
4332;5781;C3501846;1
2083;2562;C0001973;1
2406;3077;C0002395;1
3623;4261;C1843181;0
5859;6324;C0009324;0
1964;23556;C1708349;0
5881;8991;C0009402;1
462;594;C2930990;1
1067;1785;C3275443;0
4986;6845;C1168401;1
269;10683;C0019202;0
6253;6654;C0036341;0
7854;116519;C0020480;1
4328;5781;C1275081;1
8187;100288687;C1834673;1
1803;23093;C0003873;0
2976;3481;C0279702;0
6942;7421;C1850600;0
5762;6204;C0265219;0
4044;4796;C0342418;0
133;1027;C0432272;0
7521;83706;C1850597;0
1890;2244;C0029456;1
4868;6657;C0149925;1
2497;284086;C4721509;0
1685;2068;C0005684;1
627;727;C0343047;1
6077;9860;C3554520;1
2257;2668;C4225275;0
6823;50615;C2700553;1
2790;324;C0038454;0
3556;4148;C4310779;0
1024;1736;C4479186;0
505;617;C1850597;1
4054;5346;C1720860;1
2393;3043;C1841621;1
5820;8802;C0023264;1
2775;3192;C0006142;0
2256;2668;C0009402;0
8124;9839;C2239176;0
964;1244;C0279626;1
2758;3162;C3179349;0
3640;4292;C0887850;0
4184;4968;C0476089;0
4944;6774;C4721509;1
5140;5604;C1840452;0
2222;26281;C0028754;0
7234;79796;C1333991;0
7935;9215;C0010346;0
53;10083;C0009402;0
4705;6495;C4551702;1
6337;673;C0079770;0
5456;7403;C3275495;1
422;567;C0279626;1
5501;7473;C0345967;1
2574;2908;C2751083;0
2821;3661;C0276226;1
2711;3559;C0011854;1
56;90;C0006142;1
3251;4311;C0343068;1
2362;27125;C0376358;0
7271;79977;C1843181;0
5548;7516;C0023467;1
2339;2903;C0009402;1
4159;5521;C0752122;1
4504;5224;C0339535;0
2848;3691;C0080333;1
7348;57822;C0152426;1
5619;8036;C0175704;1
3254;4311;C0752120;1
3663;4851;C4707243;1
4937;6774;C1708349;1
548;1280;C0752121;0
908;1121;C0035334;1
3138;3643;C0003873;0
3197;3710;C1853118;0
2110;256764;C1112155;0
6932;51733;C0004352;1
5044;6929;C4310786;1
7312;8021;C0265260;0
2710;3098;C3550693;0
6000;64446;C0752123;0
5710;8313;C0009402;1
6363;10891;C0011860;1
2957;348;C1970161;0
2639;30009;C0410203;0
5899;6347;C2931891;0
7214;79731;C3501846;0
3325;3845;C0030421;0
3408;3952;C1708349;0
7426;64127;C0009324;1
7936;145873;C1853296;1
376;11200;C1850597;0
49;10049;C0265534;0
6392;6786;C3554002;0
1443;1806;C0006142;1
4490;6016;C1843181;1
5215;5663;C4722327;0
1021;1293;C0027708;1
5137;7039;C0206624;1
4365;5860;C0751434;1
1049;1301;C4707243;1
4248;5649;C0004352;1
5429;58;C0270972;0
4839;6647;C0013080;1
6552;23414;C0018054;1
7764;84892;C1836373;1
996;1687;C0036341;0
2329;2898;C0004352;1
1133;1439;C0036341;1
5837;8842;C0009402;1
6554;23418;C0035334;1
3829;5095;C2717876;1
6763;7168;C0268603;0
6301;10661;C1292231;1
4643;6336;C4551804;1
8101;344018;C0085215;1
1646;2056;C0005283;1
3586;4763;C0028326;1
520;124093;C1708349;0
6905;51473;C0036341;1
4954;55163;C0220704;0
939;1600;C3809434;0
2058;253017;C0002736;0
5536;7508;C0152013;1
2945;3476;C0036341;0
6173;10128;C1850598;1
2167;26005;C0432291;0
7637;84876;C0023467;0
1898;23400;C0206624;0
5089;55812;C0345967;0
835;1499;C4721952;0
2624;3458;C2936739;1
5544;590;C1834207;0
3610;4790;C0001973;1
6990;7476;C1859534;0
2216;2626;C0206698;0
271;336;C0745103;1
1295;1962;C0152013;0
3021;3949;C0028754;1
4216;5604;C4551602;1
6196;6598;C0221356;0
6774;7169;C0007131;0
3670;4853;C0279626;1
3096;4041;C0029459;1
1837;23171;C4551906;0
4177;5573;C0010481;1
3618;4255;C0206698;0
7433;8220;C3541456;0
3472;4016;C0085413;0
1846;2187;C0265219;1
6768;7168;C0406811;0
3426;4609;C0005684;1
4474;51750;C2713442;0
7821;92579;C2751630;1
2772;3178;C1720860;0
7541;79718;C0024305;1
3665;4311;C0036341;0
889;1080;C2749757;1
7025;7516;C0009402;0
7465;8289;C0751291;0
2911;3785;C1843140;1
1925;23451;C3888316;0
3409;4591;C4551568;1
6627;25792;C0553580;1
2852;3710;C0011854;1
5880;8985;C4707243;1
7090;778;C0752166;0
4414;5158;C0023467;0
914;1136;C0036341;1
2331;2898;C0036341;1
1474;1832;C1852127;1
6541;23400;C0022340;1
2869;338;C0025237;0
2576;3350;C0036341;1
6277;6662;C0152423;0
1189;1499;C0036341;1
5944;64131;C1876165;0
936;1591;C4748219;0
5512;7480;C0376358;1
3828;5095;C1449563;1
502;604;C4721532;1
3100;3586;C0001815;0
2512;3236;C0270912;1
6400;6790;C0751779;0
6999;54567;C4551482;1
5335;7169;C3645536;1
4841;6647;C0024796;1
7840;894;C0235974;0
7093;778;C0009402;0
1000;1282;C2678503;1
3273;3791;C1862941;0
8014;200403;C0752123;1
2265;2779;C3495587;1
7149;790;C3463824;0
7218;79731;C0917804;0
3210;3718;C0011860;0
4707;54;C0006142;0
7449;64240;C2749759;1
2691;3553;C0038454;1
2321;2703;C1846058;0
7243;56983;C0406811;1
1212;1509;C1862941;1
1097;1385;C0001973;1
3616;4254;C0004352;0
339;396;C3808953;1
5344;57502;C0006142;0
298;10743;C0751781;0
5524;7490;C0345967;1
6710;26585;C2713442;1
3561;4158;C0018818;0
2424;3082;C1876165;1
7286;80144;C4225177;0
1122;1815;C2239176;0
5991;6440;C1510586;0
4439;5925;C2239176;1
8184;100131801;C2931891;1
7943;146057;C1858351;1
4376;5888;C0023467;1
4596;5295;C0235974;0
7830;93986;C0175693;1
4439;51626;C0079683;0
4130;4878;C0038454;0
317;367;C0004352;1
2247;2774;C0393598;1
1370;1741;C3275443;1
477;596;C0002395;1
8149;9935;C4551851;0
45;60;C1853623;1
642;1352;C0162672;0
2440;2778;C0043459;0
1836;2178;C0265219;1
3469;4015;C1708349;0
4165;4915;C0268281;0
746;144568;C0268390;0
4276;50937;C0376358;0
1766;2138;C0152423;1
7831;95681;C1510586;1
1296;196528;C0340485;0
3441;4609;C0887850;1
7317;57539;C4551902;1
4393;5149;C0085413;0
2082;255758;C0029459;0
6585;7039;C0279702;0
5938;9289;C3810405;1
1165;1836;C2239176;0
5146;5604;C2752061;0
8022;9493;C0024305;0
410;11315;C1850597;0
1517;2110;C0796074;0
303;10765;C0345904;0
6613;7048;C1866504;0
7895;9129;C0003873;0
8106;345193;C4041558;1
5495;58508;C0007959;0
7574;8438;C0376358;0
5925;63932;C1333990;0
88;125;C0001973;1
4240;5627;C0600433;1
2161;2672;C0752123;1
4132;5468;C0002395;1
3647;4297;C3280031;0
1611;2033;C0279626;1
6214;6620;C0028754;0
2781;3236;C1836373;0
678;790;C0037889;1
57;90;C0027122;1
4434;51603;C0751036;0
23;10019;C3150127;0
2370;2956;C0152013;1
163;208;C1720861;1
4658;6347;C0080178;1
7605;79991;C0265965;1
1995;2316;C2746068;1
7419;63932;C4692652;1
2980;3856;C0006142;1
4932;6774;C0345904;1
456;116369;C3281201;0
7505;79068;C0011860;1
5942;9319;C4539839;1
5082;5580;C0006845;0
4563;6261;C0024591;1
7231;56623;C0028754;1
