Nr;Entity A;Entity B;Label
13827;1938;C1333991;0
13828;9179;C2752008;1
13829;3033;C0011854;0
13830;3315;C0265338;0
13831;26154;C3536797;1
13832;55670;C0042487;0
13833;368;C4048809;0
13834;158326;C0398788;0
13835;4312;C0007131;1
13836;3575;C0008312;1
13837;1482;C2931689;1
13838;26040;C1961102;0
13839;4313;C1336708;1
13840;1893;C4551952;0
13841;6790;C0027819;1
13842;84665;C4479186;1
13843;25939;C0026654;1
13844;3458;C1968689;1
13845;2706;C0750927;0
13846;4728;C2931891;1
13847;1277;C0029459;1
13848;4534;C0410207;1
13849;7015;C0279702;0
13850;4683;C1961102;1
13851;783;C0751781;0
13852;59341;C1842036;0
13853;6583;C0010346;1
13854;472;C0340485;0
13855;4548;C1858991;1
13856;1798;C1708349;1
13857;26353;C1837552;1
13858;84876;C1858361;0
13859;57502;C2239176;0
13860;5826;C0006142;0
13861;1687;C1832932;1
13862;2521;C3887485;0
13863;5080;C0036341;1
13864;7374;C0005859;1
13865;3745;C1704417;0
13866;7508;C0007131;1
13867;5265;C0752125;0
13868;2773;C0078917;1
13869;3952;C1621958;0
13870;51259;C0004114;0
13871;1352;C1850597;1
13872;7867;C4012727;0
13873;1387;C0035934;1
13874;2561;C0001973;1
13875;2067;C2931822;1
13876;5925;C0087031;0
13877;1798;C0206698;0
13878;55084;C3150924;1
13879;2202;C0155016;0
13880;1420;C1858679;1
13881;4023;C1621958;0
13882;3458;C0752125;0
13883;1201;C0268281;1
13884;9426;C0152013;0
13885;6100;C0035334;1
13886;6016;C0587248;1
13887;9711;C0752121;1
13888;7994;C0751291;1
13889;10320;C1961102;1
13890;126;C0476089;0
13891;11235;C0028754;0
13892;6892;C4551637;0
13893;7086;C0001973;1
13894;3972;C0036341;0
13895;1495;C1112155;1
13896;51741;C4317124;0
13897;2243;C0038454;1
13898;675;C2751641;1
13899;29072;C1423873;0
13900;10683;C0432272;1
13901;55851;C0079295;0
13902;9939;C3554656;1
13903;5443;C0038454;0
13904;57003;C0036341;0
13905;2067;C4721541;0
13906;1959;C0553580;1
13907;5426;C0009402;1
13908;71;C3836857;0
13909;388939;C0028754;0
13910;7372;C0345904;0
13911;64324;C0004903;1
13912;760;C0001973;0
13913;9839;C0751291;0
13914;1280;C0012236;0
13915;5327;C0235974;0
13916;335;C1140680;0
13917;6934;C0087031;1
13918;3670;C3279738;0
13919;374654;C1856016;1
13920;117144;C2751811;1
13921;4312;C0024117;1
13922;6295;C0346402;0
13923;8575;C0752123;0
13924;1639;C0027708;0
13925;55764;C0221356;1
13926;3236;C0205713;1
13927;6495;C0152423;1
13928;815;C0005684;0
13929;1356;C0346153;0
13930;4437;C0684249;0
13931;60481;C0752121;1
13932;6925;C4722327;1
13933;999;C0009405;1
13934;79728;C3501844;0
13935;6655;C3536984;0
13936;686;C0004352;1
13937;6427;C2239176;0
13938;10280;C0006142;0
13939;1798;C0009402;1
13940;652;C0008924;1
13941;7421;C0345904;0
13942;6262;C0345967;1
13943;4609;C1708349;1
13944;4796;C0795907;0
13945;6092;C0206698;1
13946;1954;C4551510;1
13947;7994;C0009324;0
13948;1848;C0035334;0
13949;7169;C0343073;0
13950;1277;C1846545;1
13951;5378;C3279899;0
13952;84876;C0410203;1
13953;65125;C2752089;1
13954;10939;C0001973;0
13955;5897;C2931884;1
13956;6297;C0036920;0
13957;6528;C0006142;1
13958;338;C3888316;1
13959;9775;C0004352;0
13960;7018;C0276496;1
13961;11277;C3489725;1
13962;9786;C4225286;1
13963;6855;C1866282;1
13964;1312;C0431399;0
13965;356;C0020474;1
13966;4846;C1862939;0
13967;1548;C0476089;0
13968;10559;C4317224;1
13969;6660;C0342573;0
13970;5293;C0334634;1
13971;3569;C4551952;0
13972;7148;C0036341;1
13973;2;C0024796;0
13974;79823;C1848030;1
13975;65217;C1708349;0
13976;6017;C3554349;0
13977;207;C0009402;1
13978;6299;C0265246;1
13979;4758;C1704417;0
13980;201294;C0376358;1
13981;472;C1449563;1
13982;472;C0699791;1
13983;10397;C1846707;0
13984;5328;C1708349;1
13985;83990;C3463824;1
13986;4552;C1866558;1
13987;54209;C4551702;0
13988;158326;C0010278;1
13989;1352;C1800706;0
13990;57539;C1861829;0
13991;1305;C4225235;1
13992;79991;C1275081;0
13993;23345;C0162674;0
13994;1636;C0276496;1
13995;3481;C0015625;0
13996;3791;C3541456;1
13997;2645;C0268569;0
13998;10060;C0476089;1
13999;1441;C1527404;0
14000;28982;C2239176;1
14001;55505;C0376358;0
14002;1027;C0010346;0
14003;3798;C1720859;0
14004;59;C4707243;1
14005;3161;C0006142;1
14006;8314;C1850598;0
14007;6678;C0023467;1
14008;59344;C0020758;1
14009;6598;C0265338;1
14010;2668;C0005684;0
14011;4524;C0004352;1
14012;811;C0279626;1
14013;170691;C4721444;0
14014;5189;C0043459;1
14015;5071;C4707243;0
14016;51098;C0036341;0
14017;2353;C1862939;1
14018;4534;C0013366;0
14019;79813;C0152423;0
14020;5167;C0752120;0
14021;1027;C0376358;1
14022;5826;C0009402;1
14023;6714;C0010346;0
14024;2263;C4551902;1
14025;4729;C3489396;0
14026;23394;C4551957;0
14027;7528;C2239176;0
14028;54768;C3463824;0
14029;9469;C0025237;1
14030;1356;C4310637;0
14031;111;C0752125;0
14032;3458;C3837958;1
14033;6834;C1850600;1
14034;2271;C0476089;1
14035;5728;C0684249;1
14036;2670;C0752347;1
14037;10021;C1142166;1
14038;4091;C0238198;0
14039;3586;C1136043;0
14040;7168;C3553418;0
14041;2895;C1706595;0
14042;80204;C1531647;0
14043;4780;C0036341;0
14044;4143;C1708349;0
14045;5034;C0376358;1
14046;4722;C2931891;1
14047;29760;C3150752;1
14048;1107;C1140680;0
14049;7037;C0009402;1
14050;79633;C1708349;1
14051;348980;C0038644;0
14052;650;C0006413;0
14053;4153;C3280586;1
14054;6935;C0994516;0
14055;6647;C0154682;1
14056;2670;C4748876;0
14057;5498;C0028754;0
14058;10664;C0036341;1
14059;7124;C1865871;0
14060;6440;C0348626;0
14061;4758;C0011854;0
14062;5002;C0006142;1
14063;2879;C0006142;1
14064;1497;C0393591;0
14065;55033;C0003873;0
14066;7874;C1856184;0
14067;351;C0035334;0
14068;5894;C1527404;1
14069;7516;C0265219;1
14070;29072;C0006142;1
14071;2934;C1838099;0
14072;2108;C1856405;1
14073;5657;C4721541;0
14074;80184;C0003873;0
14075;3417;C0221013;0
14076;100134444;C3714580;1
14077;19;C0473527;1
14078;7273;C0410207;0
14079;5157;C0038454;0
14080;9531;C0001973;1
14081;217;C1140680;0
14082;3162;C0476089;0
14083;8516;C1140680;1
14084;4478;C0265219;0
14085;10329;C1836373;1
14086;11277;C3489724;1
14087;659;C3887658;1
14088;10128;C0028754;0
14089;1201;C0279626;0
14090;847;C0004352;1
14091;5328;C0007785;1
14092;8492;C0206686;0
14093;729;C0751781;0
14094;5116;C1847572;1
14095;778;C0023467;0
14096;7037;C2931891;0
14097;867;C0036341;0
14098;345611;C2677079;1
14099;54820;C3151461;1
14100;3082;C1839564;0
14101;2736;C1840253;0
14102;3617;C2745945;1
14103;25942;C0039685;0
14104;6324;C3693482;0
14105;54862;C0038454;0
14106;1687;C0003873;1
14107;6506;C0001973;1
14108;4318;C0005684;1
14109;55572;C1850597;1
14110;57514;C0024117;0
14111;26610;C0003076;1
14112;3912;C1708349;0
14113;735;C2239176;1
14114;4893;C4552097;1
14115;5605;C0007131;1
14116;732;C3151080;1
14117;783;C1527404;0
14118;8660;C1708349;1
14119;9451;C1275081;0
14120;10715;C0087031;0
14121;4697;C4748777;0
14122;2057;C0376358;0
14123;54808;C3280660;1
14124;6514;C1802395;0
14125;5770;C0036341;1
14126;1316;C1708349;1
14127;5573;C0004114;0
14128;3479;C0011854;1
14129;4286;C2700405;1
14130;9215;C0410174;1
14131;29968;C0152423;0
14132;7351;C0036341;1
14133;672;C0376358;1
14134;9966;C0009324;1
14135;23600;C0268237;0
14136;2296;C4041558;0
14137;6655;C1862939;0
14138;2798;C0009405;0
14139;6597;C1333991;1
14140;2530;C0004114;0
14141;1316;C0023467;0
14142;1861;C0009402;0
14143;345193;C3495587;1
14144;931;C0152013;1
14145;2064;C0339573;0
14146;6853;C0036341;1
14147;2255;C0019569;0
14148;4763;C0004352;1
14149;6608;C0238198;1
14150;5373;C0036341;0
14151;5309;C0009402;0
14152;3918;C0079683;1
14153;7039;C0007131;1
14154;64135;C1140680;0
14155;402381;C2239176;0
14156;7018;C0028754;1
14157;1950;C0345904;0
14158;1316;C1968741;0
14159;4968;C0028754;1
14160;673;C0432272;0
14161;50940;C1864851;1
14162;6513;C3149117;1
14163;6495;C0751122;0
14164;10155;C0006413;0
14165;7200;C0751362;1
14166;348;C0206368;0
14167;324;C1851124;1
14168;3990;C0745103;1
14169;5327;C0152423;0
14170;673;C1847800;0
14171;2296;C0039685;1
14172;6820;C0276496;0
14173;57128;C0036341;1
14174;6528;C1140680;1
14175;64581;C1859353;1
14176;4893;C1860789;1
14177;472;C1333991;1
14178;1482;C0038454;1
14179;7421;C0020075;0
14180;1235;C0003873;1
14181;5073;C1833382;0
14182;7372;C0268128;1
14183;9820;C1848862;1
14184;1028;C0917800;0
14185;93;C2750771;0
14186;1588;C0029456;1
14187;55532;C0036391;0
14188;3119;C0011854;1
14189;4313;C0410207;0
14190;1804;C0002736;1
14191;2122;C4722327;1
14192;6295;C1140680;0
14193;2645;C0013366;0
14194;2253;C0012236;1
14195;513;C0005684;1
14196;23732;C4722327;0
14197;57680;C1510586;1
14198;8100;C4748277;0
14199;1027;C0345904;1
14200;144568;C1275081;1
14201;11311;C0410203;0
14202;94;C0039445;1
14203;26123;C0431399;1
14204;4054;C0023467;0
14205;25836;C0270972;1
14206;4893;C0345905;0
14207;3295;C0023467;0
14208;825;C1708349;0
14209;57502;C0087031;0
14210;54795;C3495587;0
14211;79783;C0149931;1
14212;11315;C0276496;0
14213;7133;C1961102;0
14214;1814;C0004352;1
14215;5194;C0036341;0
14216;7249;C0023467;1
14217;745;C0026010;1
14218;3952;C0001973;1
14219;5604;C0376358;0
14220;51371;C4747989;1
14221;3586;C0009402;0
14222;5468;C0009402;1
14223;58508;C0206698;1
14224;84197;C1836373;1
14225;8720;C0376358;1
14226;1297;C1850598;0
14227;5879;C1449563;1
14228;2566;C1850600;0
14229;3767;C0376358;0
14230;10771;C0004352;1
14231;5251;C0036341;0
14232;7039;C2239176;1
14233;650;C0009402;1
14234;55280;C0004114;0
14235;8924;C3178806;0
14236;3643;C0276496;1
14237;7040;C0410174;0
14238;2566;C0001973;1
14239;80821;C3539507;1
14240;55670;C4721541;1
14241;5915;C0087031;0
14242;1816;C0028754;0
14243;5468;C1836302;1
14244;6647;C0007131;0
14245;118;C0546264;0
14246;2188;C0010346;0
14247;2796;C3489396;1
14248;2146;C0265534;1
14249;1759;C3463992;1
14250;1387;C4551479;0
14251;10661;C4225202;0
14252;1959;C0036341;1
14253;5290;C4551474;0
14254;65125;C1621958;0
14255;1499;C1168401;0
14256;7707;C0025286;0
14257;3339;C0001973;0
14258;7015;C0023473;1
14259;783;C0036341;1
14260;4233;C0028754;0
14261;6833;C0011860;1
14262;79722;C0024145;0
14263;4233;C0038325;0
14264;2703;C0028754;0
14265;150094;C0025286;0
14266;9343;C0152423;1
14267;2065;C0376358;1
14268;54487;C0027708;1
14269;148789;C0410174;1
14270;440275;C3203102;1
14271;100;C0041409;0
14272;5728;C0279702;1
14273;2253;C1563720;1
14274;79718;C0004352;1
14275;57410;C2930970;0
14276;2248;C0008924;1
14277;2138;C0001973;0
14278;857;C3541456;0
14279;3048;C1841621;1
14280;5444;C0005684;0
14281;4795;C0003873;1
14282;1776;C1853509;0
14283;7476;C1864205;0
14284;6887;C1961102;1
14285;59344;C3543867;1
14286;55280;C0035334;0
14287;6662;C1510586;1
14288;5308;C4048328;0
14289;2120;C0087031;1
14290;2584;C0004943;0
14291;6506;C4722327;0
14292;1956;C4310779;0
14293;790;C0345967;0
14294;7189;C1961102;0
14295;4683;C0002874;1
14296;7139;C0949658;1
14297;8214;C0268621;0
14298;1399;C1721007;0
14299;3265;C0023467;1
14300;54880;C0006142;0
14301;958;C1720956;1
14302;3162;C0376358;1
14303;4609;C0345904;1
14304;3481;C2239176;1
14305;92749;C3809087;1
14306;5019;C0029459;1
14307;4072;C4552100;1
14308;23607;C0276496;1
14309;2138;C3714941;1
14310;1723;C0036341;0
14311;4437;C1859648;0
14312;7157;C0279702;1
14313;2202;C0009402;1
14314;4524;C0008924;1
14315;10891;C2673759;0
14316;2313;C0376358;0
14317;6295;C4041558;1
14318;3741;C0345904;0
14319;1387;C0024301;1
14320;4724;C0023264;1
14321;6261;C0162635;0
14322;1281;C0036341;1
14323;4595;C0004352;0
14324;7403;C0152013;0
14325;4524;C0024306;1
14326;4728;C3837958;0
14327;6295;C4551824;1
14328;540;C0028754;0
14329;6870;C0152013;0
14330;1889;C0751038;0
14331;2147;C2239176;1
14332;91039;C4721952;1
14333;27185;C0036341;1
14334;79731;C0009402;0
14335;4878;C1449563;1
14336;2316;C3550234;0
14337;7476;C0265219;0
14338;412;C0752122;0
14339;161582;C1851967;1
14340;10021;C1868675;0
14341;3897;C4041558;0
14342;841;C4722327;1
14343;6855;C0024117;0
14344;650;C0030044;1
14345;4091;C0265234;0
14346;472;C0018054;0
14347;4292;C0346153;1
14348;716;C4551952;0
14349;3569;C0162670;1
14350;3284;C0149925;0
14351;7351;C0038454;1
14352;5155;C0006142;0
14353;3861;C0279626;1
14354;9759;C0376358;0
14355;10528;C0752122;1
14356;3078;C1864205;1
14357;23405;C0345904;1
14358;2670;C1862941;1
14359;4552;C0751202;1
14360;5468;C0028754;0
14361;3516;C4551482;1
14362;8216;C0004352;1
14363;4313;C3809950;0
14364;10765;C3693482;0
14365;55670;C0010278;0
14366;2672;C0040517;0
14367;472;C1850598;0
14368;7018;C1621920;0
14369;3845;C0018818;0
14370;10734;C0036341;0
14371;55764;C0010346;0
14372;19;C1704417;1
14373;83990;C0265219;1
14374;1140;C0751884;1
14375;8328;C1861194;1
14376;79783;C1863844;0
14377;3458;C0005283;0
14378;23414;C0406587;0
14379;5321;C0002736;1
14380;5468;C1860789;0
14381;2703;C0346153;0
14382;7852;C0006142;1
14383;7040;C0917713;1
14384;5243;C0011860;0
14385;3914;C0079301;1
14386;8915;C0024301;1
14387;8425;C0001973;0
14388;7385;C4707243;0
14389;23111;C0751291;0
14390;3172;C4722327;0
14391;207;C1847720;0
14392;4312;C0476089;0
14393;10125;C0087031;0
14394;54583;C0410203;0
14395;23404;C0345904;1
14396;9759;C3179349;0
14397;5336;C0036341;0
14398;116369;C0028754;0
14399;27241;C0265534;1
14400;1548;C0752123;0
14401;102;C0004352;0
14402;10528;C0752125;1
14403;6310;C0752121;1
14404;53;C2677794;0
14405;9662;C3553414;1
14406;8289;C1862932;0
14407;2812;C4748799;0
14408;4751;C3809954;1
14409;80324;C3203102;0
14410;2056;C1260899;1
14411;7037;C0279702;0
14412;3853;C1721007;1
14413;65018;C1868675;1
14414;326;C3501843;0
14415;8912;C0004352;1
14416;8085;C0009402;0
14417;83550;C3489630;1
14418;7518;C3463824;0
14419;6529;C0376358;0
14420;10743;C0004352;0
14421;2006;C0036341;0
14422;79728;C1835817;1
14423;5444;C0028754;0
14424;10806;C0036341;1
14425;80832;C0265965;0
14426;2053;C2239176;0
14427;3759;C0036341;0
14428;7133;C0004352;1
14429;10584;C0011860;0
14430;10735;C0024306;0
14431;22845;C1858991;0
14432;57697;C0015625;1
14433;10528;C3714873;0
14434;340719;C0007785;0
14435;551;C0149925;1
14436;60481;C0752120;1
14437;176;C0238288;1
14438;1410;C3808377;1
14439;2146;C0024301;1
14440;875;C0024306;1
14441;1861;C0393598;1
14442;3918;C0270972;0
14443;5328;C0004352;0
14444;64412;C0085548;0
14445;1917;C1708349;1
14446;5745;C2239176;1
14447;3479;C1504412;1
14448;54796;C1140680;1
14449;5993;C1859538;1
14450;4758;C0268228;1
14451;590;C2239176;0
14452;4609;C0027819;1
14453;6506;C0036341;1
14454;6591;C0028754;0
14455;85366;C3714506;0
14456;2737;C0152426;1
14457;4306;C0028754;0
14458;5468;C0342384;0
14459;8398;C1849792;0
14460;6347;C1306589;0
14461;55812;C0020514;0
14462;9820;C0004352;1
14463;3791;C0025237;1
14464;2664;C1862939;1
14465;2752;C2239176;1
14466;5894;C0175704;1
14467;7291;C1863370;1
14468;26229;C0038644;0
14469;2153;C0279626;0
14470;7473;C0006142;0
14471;894;C2239176;0
14472;7399;C1568249;1
14473;255758;C4479416;1
14474;8913;C0752120;1
14475;6262;C4721541;0
14476;253017;C2677794;1
14477;10683;C0013366;1
14478;326;C1855869;1
14479;5192;C1866282;0
14480;9928;C3714506;1
14481;4968;C0020179;1
14482;64221;C0004352;1
14483;54538;C1449563;0
14484;23025;C0035334;0
14485;7471;C0345967;0
14486;2099;C0152013;0
14487;2052;C0752166;0
14488;3082;C0345967;1
14489;1723;C0002895;1
14490;6855;C0036341;1
14491;54084;C1306589;0
14492;9037;C0001973;1
14493;23020;C0035334;1
14494;6620;C0752347;1
14495;774;C0011989;0
14496;1789;C0010417;0
14497;596;C0024117;0
14498;915;C0221013;0
14499;80208;C1865864;1
14500;9381;C2751306;0
14501;6774;C0751291;1
14502;841;C0002395;0
14503;259266;C0004352;0
14504;90678;C4551992;0
14505;9570;C1851920;0
14506;3481;C0796160;1
14507;7867;C1868569;1
14508;1832;C0376358;0
14509;146057;C0476089;0
14510;4193;C0006142;1
14511;4854;C1834558;0
14512;9829;C2239176;1
14513;2006;C0024117;1
14514;5080;C0007131;0
14515;5443;C0010346;0
14516;7372;C0887850;0
14517;6218;C1260899;1
14518;5336;C0002395;1
14519;8216;C3645536;0
14520;755;C1858080;0
14521;5940;C1839071;1
14522;6234;C4225411;1
14523;2316;C0036391;1
14524;4297;C0036341;1
14525;123016;C0270724;0
14526;25942;C1510586;1
14527;1738;C0265357;0
14528;1028;C0019025;0
14529;4524;C0006413;0
14530;5604;C0042781;0
14531;5034;C4552100;0
14532;324;C0206624;1
14533;5216;C0566602;0
14534;4254;C4225241;1
14535;23476;C1449563;0
14536;4313;C4721845;1
14537;5073;C1859566;0
14538;1956;C0154832;0
14539;26160;C0393576;0
14540;6855;C2931673;1
14541;596;C0039101;1
14542;2260;C0007131;1
14543;80254;C3553582;1
14544;1508;C0279702;1
14545;1956;C0345905;1
14546;1545;C1862839;1
14547;3048;C0752125;0
14548;966;C0001973;0
14549;1415;C1832175;1
14550;10771;C0023467;0
14551;5594;C0917796;0
14552;5290;C1168401;1
14553;7039;C0345904;1
14554;7167;C4551602;0
14555;57492;C1510489;0
14556;7994;C0025149;1
14557;10555;C4722327;0
14558;4091;C1850597;0
14559;242;C4551630;1
14560;2348;C0029463;1
14561;23152;C0752121;1
14562;9037;C4084841;0
14563;1545;C1832977;1
14564;8214;C0795907;1
14565;59341;C0025237;1
14566;4853;C0376358;0
14567;6469;C1333991;0
14568;2706;C0162361;1
14569;2521;C0543859;1
14570;9719;C1510586;0
14571;6647;C0009405;0
14572;650;C3495427;0
14573;7015;C4721508;1
14574;4009;C0036341;1
14575;5885;C0152013;0
14576;1462;C1840452;1
14577;3299;C1861821;1
14578;3845;C0752120;0
14579;207;C3808553;0
14580;1294;C0007131;1
14581;9568;C0086647;0
14582;5149;C0007131;0
14583;330;C0005684;1
14584;4548;C3495587;0
14585;11141;C1510586;1
14586;57817;C1862939;0
14587;9722;C0036341;1
14588;729920;C0276496;0
14589;1050;C0023487;1
14590;3588;C2675508;1
14591;29123;C0162566;0
14592;217;C2239176;0
14593;345611;C0010346;1
14594;10013;C1527404;0
14595;652;C1850598;0
14596;6340;C0010674;1
14597;3730;C0030044;0
14598;51204;C0345967;0
14599;79621;C0796126;1
14600;558;C0007131;1
14601;6314;C0752121;1
14602;6201;C2675511;1
14603;23522;C0376358;0
14604;1021;C0265219;0
14605;633;C3808953;0
14606;673;C0037889;0
14607;2186;C0005684;1
14608;23676;C0027819;0
14609;25886;C0342573;1
14610;6647;C0011860;1
14611;27030;C0476089;1
14612;6335;C1260899;0
14613;7248;C0268281;0
14614;23345;C0345967;0
14615;91137;C3280471;0
14616;538;C0345904;0
14617;9896;C0007959;1
14618;3796;C0036341;1
14619;4780;C0032580;0
14620;7124;C0036341;1
14621;242;C0235974;1
14622;7518;C3808988;1
14623;6774;C0025149;1
14624;4524;C1621958;0
14625;84662;C1969893;0
14626;1474;C0007131;1
14627;4352;C0751291;1
14628;23451;C0265534;0
14629;501;C4554007;1
14630;2147;C0007785;1
14631;27125;C0018054;0
14632;3952;C1847200;0
14633;999;C1112155;1
14634;71;C4554007;1
14635;6261;C0004352;0
14636;375;C0006142;1
14637;3035;C0008924;0
14638;60529;C0221356;1
14639;3815;C0345905;0
14640;7518;C0036341;1
14641;4722;C0027831;0
14642;79718;C0376358;1
14643;392255;C0152423;1
14644;3592;C0279626;0
14645;1536;C4551895;0
14646;546;C0023467;0
14647;2065;C0009402;0
14648;4524;C0002395;1
14649;1495;C0023467;1
14650;7015;C1148551;1
14651;6389;C1449563;1
14652;150468;C2239176;1
14653;79977;C1837640;1
14654;3553;C2931891;0
14655;1290;C4552122;1
14656;1298;C1838429;1
14657;5194;C4225279;0
14658;5290;C0279702;1
14659;2316;C4551969;1
14660;3569;C0276496;0
14661;138050;C0752124;0
14662;675;C2675521;1
14663;79633;C0279626;1
14664;7466;C0006142;0
14665;5830;C1847319;0
14666;5921;C0028326;1
14667;7137;C0476089;0
14668;91662;C0279702;1
14669;242;C4551474;0
14670;5921;C1275081;1
14671;11277;C4551898;0
14672;1278;C4303789;1
14673;472;C1850600;0
14674;7018;C1140680;0
14675;1499;C0027708;1
14676;5978;C4552079;0
14677;596;C0152423;0
14678;9935;C0008924;1
14679;57410;C0752124;1
14680;6571;C0376358;0
14681;3098;C0152013;1
14682;55739;C1142166;0
14683;10165;C1863844;1
14684;7468;C1961102;1
